step,epoch,loss
7199,36,0.0353
7200,36,0.0353
7201,36,0.0245
7202,36,0.0245
7203,36,0.0163
7204,36,0.0163
7205,36,0.0194
7206,36,0.0194
7207,36,0.0265
7208,36,0.0265
7209,36,0.0282
7210,36,0.0282
7211,36,0.0295
7212,36,0.0295
7213,36,0.0372
7214,36,0.0372
7215,36,0.0312
7216,36,0.0312
7217,36,0.0389
7218,36,0.0389
7219,36,0.0246
7220,36,0.0246
7221,36,0.0127
7222,36,0.0127
7223,36,0.0203
7224,36,0.0203
7225,36,0.017
7226,36,0.017
7227,36,0.0255
7228,36,0.0255
7229,36,0.0188
7230,36,0.0188
7231,36,0.0313
7232,36,0.0313
7233,36,0.0196
7234,36,0.0196
7235,36,0.019
7236,36,0.019
7237,36,0.0184
7238,36,0.0184
7239,36,0.0161
7240,36,0.0161
7241,36,0.0373
7242,36,0.0373
7243,36,0.0218
7244,36,0.0218
7245,36,0.0213
7246,36,0.0213
7247,36,0.0328
7248,36,0.0328
7249,36,0.0166
7250,36,0.0166
7251,36,0.0176
7252,36,0.0176
7253,36,0.0265
7254,36,0.0265
7255,36,0.018
7256,36,0.018
7257,36,0.0271
7258,36,0.0271
7259,36,0.0237
7260,36,0.0237
7261,36,0.0189
7262,36,0.0189
7263,36,0.0251
7264,36,0.0251
7265,36,0.0286
7266,36,0.0286
7267,36,0.0248
7268,36,0.0248
7269,36,0.0252
7270,36,0.0252
7271,36,0.0209
7272,36,0.0209
7273,36,0.0256
7274,36,0.0256
7275,36,0.0112
7276,36,0.0112
7277,36,0.0263
7278,36,0.0263
7279,36,0.0208
7280,36,0.0208
7281,36,0.018
7282,36,0.018
7283,36,0.0255
7284,36,0.0255
7285,36,0.0156
7286,36,0.0156
7287,36,0.0384
7288,36,0.0384
7289,36,0.0218
7290,36,0.0218
7291,36,0.0352
7292,36,0.0352
7293,36,0.0185
7294,36,0.0185
7295,36,0.0218
7296,36,0.0218
7297,36,0.0233
7298,36,0.0233
7299,36,0.0181
7300,36,0.0181
7301,36,0.0147
7302,36,0.0147
7303,36,0.0148
7304,36,0.0148
7305,36,0.0154
7306,36,0.0154
7307,36,0.0192
7308,36,0.0192
7309,36,0.0247
7310,36,0.0247
7311,36,0.0176
7312,36,0.0176
7313,36,0.0178
7314,36,0.0178
7315,36,0.021
7316,36,0.021
7317,36,0.0179
7318,36,0.0179
7319,36,0.025
7320,36,0.025
7321,36,0.0333
7322,36,0.0333
7323,36,0.0284
7324,36,0.0284
7325,36,0.0266
7326,36,0.0266
7327,36,0.0196
7328,36,0.0196
7329,36,0.02
7330,36,0.02
7331,36,0.0166
7332,36,0.0166
7333,36,0.0161
7334,36,0.0161
7335,36,0.0199
7336,36,0.0199
7337,36,0.0301
7338,36,0.0301
7339,36,0.0183
7340,36,0.0183
7341,36,0.019
7342,36,0.019
7343,36,0.0234
7344,36,0.0234
7345,36,0.0314
7346,36,0.0314
7347,36,0.0267
7348,36,0.0267
7349,36,0.0398
7350,36,0.0398
7351,36,0.0163
7352,36,0.0163
7353,36,0.0154
7354,36,0.0154
7355,36,0.0183
7356,36,0.0183
7357,36,0.0168
7358,36,0.0168
7359,36,0.0209
7360,36,0.0209
7361,36,0.0198
7362,36,0.0198
7363,36,0.0198
7364,37,0.0271
7365,37,0.0271
7366,37,0.0179
7367,37,0.0179
7368,37,0.0203
7369,37,0.0203
7370,37,0.0176
7371,37,0.0176
7372,37,0.0136
7373,37,0.0136
7374,37,0.0174
7375,37,0.0174
7376,37,0.0186
7377,37,0.0186
7378,37,0.0361
7379,37,0.0361
7380,37,0.0179
7381,37,0.0179
7382,37,0.0384
7383,37,0.0384
7384,37,0.0173
7385,37,0.0173
7386,37,0.0213
7387,37,0.0213
7388,37,0.0202
7389,37,0.0202
7390,37,0.0265
7391,37,0.0265
7392,37,0.0215
7393,37,0.0215
7394,37,0.0282
7395,37,0.0282
7396,37,0.0243
7397,37,0.0243
7398,37,0.0261
7399,37,0.0261
7400,37,0.0268
7401,37,0.0268
7402,37,0.0261
7403,37,0.0261
7404,37,0.0256
7405,37,0.0256
7406,37,0.0186
7407,37,0.0186
7408,37,0.0125
7409,37,0.0125
7410,37,0.0398
7411,37,0.0398
7412,37,0.0282
7413,37,0.0282
7414,37,0.0183
7415,37,0.0183
7416,37,0.0226
7417,37,0.0226
7418,37,0.0263
7419,37,0.0263
7420,37,0.0215
7421,37,0.0215
7422,37,0.0228
7423,37,0.0228
7424,37,0.0196
7425,37,0.0196
7426,37,0.0185
7427,37,0.0185
7428,37,0.0276
7429,37,0.0276
7430,37,0.0209
7431,37,0.0209
7432,37,0.0253
7433,37,0.0253
7434,37,0.0106
7435,37,0.0106
7436,37,0.0248
7437,37,0.0248
7438,37,0.022
7439,37,0.022
7440,37,0.0362
7441,37,0.0362
7442,37,0.0263
7443,37,0.0263
7444,37,0.0156
7445,37,0.0156
7446,37,0.0265
7447,37,0.0265
7448,37,0.0177
7449,37,0.0177
7450,37,0.0242
7451,37,0.0242
7452,37,0.0396
7453,37,0.0396
7454,37,0.0235
7455,37,0.0235
7456,37,0.0194
7457,37,0.0194
7458,37,0.0193
7459,37,0.0193
7460,37,0.0219
7461,37,0.0219
7462,37,0.0156
7463,37,0.0156
7464,37,0.0346
7465,37,0.0346
7466,37,0.0233
7467,37,0.0233
7468,37,0.0185
7469,37,0.0185
7470,37,0.025
7471,37,0.025
7472,37,0.0191
7473,37,0.0191
7474,37,0.0347
7475,37,0.0347
7476,37,0.0174
7477,37,0.0174
7478,37,0.0313
7479,37,0.0313
7480,37,0.0189
7481,37,0.0189
7482,37,0.0186
7483,37,0.0186
7484,37,0.0193
7485,37,0.0193
7486,37,0.0196
7487,37,0.0196
7488,37,0.0156
7489,37,0.0156
7490,37,0.0161
7491,37,0.0161
7492,37,0.0144
7493,37,0.0144
7494,37,0.0175
7495,37,0.0175
7496,37,0.0209
7497,37,0.0209
7498,37,0.0245
7499,37,0.0245
7500,37,0.0265
7501,37,0.0265
7502,37,0.0158
7503,37,0.0158
7504,37,0.039
7505,37,0.039
7506,37,0.0329
7507,37,0.0329
7508,37,0.0372
7509,37,0.0372
7510,37,0.0189
7511,37,0.0189
7512,37,0.0208
7513,37,0.0208
7514,37,0.0195
7515,37,0.0195
7516,37,0.0227
7517,37,0.0227
7518,37,0.0229
7519,37,0.0229
7520,37,0.0203
7521,37,0.0203
7522,37,0.0181
7523,37,0.0181
7524,37,0.0321
7525,37,0.0321
7526,37,0.023
7527,37,0.023
7528,37,0.0213
7529,37,0.0213
7530,37,0.0267
7531,37,0.0267
7532,37,0.0326
7533,37,0.0326
7534,37,0.0352
7535,37,0.0352
7536,37,0.0215
7537,37,0.0215
7538,37,0.0266
7539,37,0.0266
7540,37,0.0246
7541,37,0.0246
7542,37,0.0312
7543,37,0.0312
7544,37,0.0252
7545,37,0.0252
7546,37,0.0179
7547,37,0.0179
7548,37,0.0193
7549,37,0.0193
7550,37,0.0301
7551,37,0.0301
7552,37,0.0161
7553,37,0.0161
7554,37,0.0271
7555,37,0.0271
7556,37,0.0122
7557,37,0.0122
7558,37,0.0141
7559,37,0.0141
7560,37,0.0157
7561,37,0.0157
7562,37,0.0157
7563,38,0.0202
7564,38,0.0202
7565,38,0.0387
7566,38,0.0387
7567,38,0.0215
7568,38,0.0215
7569,38,0.0226
7570,38,0.0226
7571,38,0.0246
7572,38,0.0246
7573,38,0.0331
7574,38,0.0331
7575,38,0.0372
7576,38,0.0372
7577,38,0.0352
7578,38,0.0352
7579,38,0.0162
7580,38,0.0162
7581,38,0.0326
7582,38,0.0326
7583,38,0.0202
7584,38,0.0202
7585,38,0.0174
7586,38,0.0174
7587,38,0.0254
7588,38,0.0254
7589,38,0.0175
7590,38,0.0175
7591,38,0.0218
7592,38,0.0218
7593,38,0.0178
7594,38,0.0178
7595,38,0.0282
7596,38,0.0282
7597,38,0.0245
7598,38,0.0245
7599,38,0.0398
7600,38,0.0398
7601,38,0.016
7602,38,0.016
7603,38,0.02
7604,38,0.02
7605,38,0.0213
7606,38,0.0213
7607,38,0.0197
7608,38,0.0197
7609,38,0.036
7610,38,0.036
7611,38,0.0327
7612,38,0.0327
7613,38,0.0271
7614,38,0.0271
7615,38,0.0273
7616,38,0.0273
7617,38,0.0267
7618,38,0.0267
7619,38,0.0152
7620,38,0.0152
7621,38,0.0153
7622,38,0.0153
7623,38,0.0168
7624,38,0.0168
7625,38,0.0195
7626,38,0.0195
7627,38,0.0252
7628,38,0.0252
7629,38,0.0265
7630,38,0.0265
7631,38,0.0313
7632,38,0.0313
7633,38,0.0129
7634,38,0.0129
7635,38,0.0265
7636,38,0.0265
7637,38,0.0203
7638,38,0.0203
7639,38,0.0146
7640,38,0.0146
7641,38,0.0224
7642,38,0.0224
7643,38,0.0247
7644,38,0.0247
7645,38,0.0233
7646,38,0.0233
7647,38,0.0379
7648,38,0.0379
7649,38,0.0171
7650,38,0.0171
7651,38,0.0266
7652,38,0.0266
7653,38,0.0248
7654,38,0.0248
7655,38,0.0185
7656,38,0.0185
7657,38,0.0238
7658,38,0.0238
7659,38,0.0263
7660,38,0.0263
7661,38,0.02
7662,38,0.02
7663,38,0.0314
7664,38,0.0314
7665,38,0.0189
7666,38,0.0189
7667,38,0.0123
7668,38,0.0123
7669,38,0.0243
7670,38,0.0243
7671,38,0.0214
7672,38,0.0214
7673,38,0.0191
7674,38,0.0191
7675,38,0.0158
7676,38,0.0158
7677,38,0.0403
7678,38,0.0403
7679,38,0.0192
7680,38,0.0192
7681,38,0.0186
7682,38,0.0186
7683,38,0.0244
7684,38,0.0244
7685,38,0.027
7686,38,0.027
7687,38,0.0301
7688,38,0.0301
7689,38,0.0383
7690,38,0.0383
7691,38,0.0222
7692,38,0.0222
7693,38,0.0166
7694,38,0.0166
7695,38,0.0151
7696,38,0.0151
7697,38,0.0191
7698,38,0.0191
7699,38,0.0116
7700,38,0.0116
7701,38,0.0173
7702,38,0.0173
7703,38,0.0218
7704,38,0.0218
7705,38,0.0178
7706,38,0.0178
7707,38,0.0339
7708,38,0.0339
7709,38,0.0312
7710,38,0.0312
7711,38,0.0198
7712,38,0.0198
7713,38,0.0206
7714,38,0.0206
7715,38,0.025
7716,38,0.025
7717,38,0.0201
7718,38,0.0201
7719,38,0.0233
7720,38,0.0233
7721,38,0.0256
7722,38,0.0256
7723,38,0.0184
7724,38,0.0184
7725,38,0.0175
7726,38,0.0175
7727,38,0.0145
7728,38,0.0145
7729,38,0.0223
7730,38,0.0223
7731,38,0.0188
7732,38,0.0188
7733,38,0.0209
7734,38,0.0209
7735,38,0.028
7736,38,0.028
7737,38,0.0216
7738,38,0.0216
7739,38,0.017
7740,38,0.017
7741,38,0.0246
7742,38,0.0246
7743,38,0.0181
7744,38,0.0181
7745,38,0.0149
7746,38,0.0149
7747,38,0.0274
7748,38,0.0274
7749,38,0.0268
7750,38,0.0268
7751,38,0.0177
7752,38,0.0177
7753,38,0.0162
7754,38,0.0162
7755,38,0.018
7756,38,0.018
7757,38,0.0268
7758,38,0.0268
7759,38,0.0204
7760,38,0.0204
7761,38,0.0204
7762,39,0.0244
7763,39,0.0244
7764,39,0.0244
7765,39,0.0244
7766,39,0.0121
7767,39,0.0121
7768,39,0.0243
7769,39,0.0243
7770,39,0.0341
7771,39,0.0341
7772,39,0.0252
7773,39,0.0252
7774,39,0.0256
7775,39,0.0256
7776,39,0.0208
7777,39,0.0208
7778,39,0.0251
7779,39,0.0251
7780,39,0.0271
7781,39,0.0271
7782,39,0.0163
7783,39,0.0163
7784,39,0.0189
7785,39,0.0189
7786,39,0.0268
7787,39,0.0268
7788,39,0.0198
7789,39,0.0198
7790,39,0.0196
7791,39,0.0196
7792,39,0.0188
7793,39,0.0188
7794,39,0.0181
7795,39,0.0181
7796,39,0.0191
7797,39,0.0191
7798,39,0.0215
7799,39,0.0215
7800,39,0.0233
7801,39,0.0233
7802,39,0.0267
7803,39,0.0267
7804,39,0.0185
7805,39,0.0185
7806,39,0.0361
7807,39,0.0361
7808,39,0.0177
7809,39,0.0177
7810,39,0.0203
7811,39,0.0203
7812,39,0.0266
7813,39,0.0266
7814,39,0.0193
7815,39,0.0193
7816,39,0.0313
7817,39,0.0313
7818,39,0.0242
7819,39,0.0242
7820,39,0.0171
7821,39,0.0171
7822,39,0.0237
7823,39,0.0237
7824,39,0.0246
7825,39,0.0246
7826,39,0.0212
7827,39,0.0212
7828,39,0.0279
7829,39,0.0279
7830,39,0.0312
7831,39,0.0312
7832,39,0.025
7833,39,0.025
7834,39,0.0171
7835,39,0.0171
7836,39,0.0195
7837,39,0.0195
7838,39,0.033
7839,39,0.033
7840,39,0.0279
7841,39,0.0279
7842,39,0.0361
7843,39,0.0361
7844,39,0.025
7845,39,0.025
7846,39,0.0175
7847,39,0.0175
7848,39,0.0191
7849,39,0.0191
7850,39,0.0352
7851,39,0.0352
7852,39,0.0282
7853,39,0.0282
7854,39,0.0252
7855,39,0.0252
7856,39,0.0257
7857,39,0.0257
7858,39,0.0189
7859,39,0.0189
7860,39,0.0192
7861,39,0.0192
7862,39,0.0244
7863,39,0.0244
7864,39,0.0218
7865,39,0.0218
7866,39,0.0165
7867,39,0.0165
7868,39,0.0209
7869,39,0.0209
7870,39,0.0193
7871,39,0.0193
7872,39,0.0388
7873,39,0.0388
7874,39,0.0206
7875,39,0.0206
7876,39,0.0326
7877,39,0.0326
7878,39,0.0263
7879,39,0.0263
7880,39,0.0206
7881,39,0.0206
7882,39,0.0173
7883,39,0.0173
7884,39,0.0122
7885,39,0.0122
7886,39,0.0199
7887,39,0.0199
7888,39,0.0182
7889,39,0.0182
7890,39,0.0182
7891,39,0.0182
7892,39,0.0192
7893,39,0.0192
7894,39,0.0242
7895,39,0.0242
7896,39,0.0157
7897,39,0.0157
7898,39,0.0298
7899,39,0.0298
7900,39,0.0163
7901,39,0.0163
7902,39,0.0209
7903,39,0.0209
7904,39,0.0398
7905,39,0.0398
7906,39,0.0188
7907,39,0.0188
7908,39,0.0222
7909,39,0.0222
7910,39,0.0171
7911,39,0.0171
7912,39,0.0322
7913,39,0.0322
7914,39,0.0407
7915,39,0.0407
7916,39,0.0161
7917,39,0.0161
7918,39,0.0265
7919,39,0.0265
7920,39,0.0179
7921,39,0.0179
7922,39,0.0229
7923,39,0.0229
7924,39,0.0143
7925,39,0.0143
7926,39,0.0146
7927,39,0.0146
7928,39,0.0112
7929,39,0.0112
7930,39,0.0264
7931,39,0.0264
7932,39,0.0222
7933,39,0.0222
7934,39,0.018
7935,39,0.018
7936,39,0.0251
7937,39,0.0251
7938,39,0.0234
7939,39,0.0234
7940,39,0.0383
7941,39,0.0383
7942,39,0.0183
7943,39,0.0183
7944,39,0.0228
7945,39,0.0228
7946,39,0.0171
7947,39,0.0171
7948,39,0.0212
7949,39,0.0212
7950,39,0.0265
7951,39,0.0265
7952,39,0.0148
7953,39,0.0148
7954,39,0.0168
7955,39,0.0168
7956,39,0.0301
7957,39,0.0301
7958,39,0.0372
7959,39,0.0372
7960,39,0.0372
7961,40,0.0333
7962,40,0.0333
7963,40,0.0169
7964,40,0.0169
7965,40,0.0247
7966,40,0.0247
7967,40,0.019
7968,40,0.019
7969,40,0.016
7970,40,0.016
7971,40,0.0246
7972,40,0.0246
7973,40,0.023
7974,40,0.023
7975,40,0.0329
7976,40,0.0329
7977,40,0.018
7978,40,0.018
7979,40,0.0151
7980,40,0.0151
7981,40,0.0349
7982,40,0.0349
7983,40,0.018
7984,40,0.018
7985,40,0.0267
7986,40,0.0267
7987,40,0.0398
7988,40,0.0398
7989,40,0.0212
7990,40,0.0212
7991,40,0.0372
7992,40,0.0372
7993,40,0.0231
7994,40,0.0231
7995,40,0.0166
7996,40,0.0166
7997,40,0.0182
7998,40,0.0182
7999,40,0.0217
8000,40,0.0217
8001,40,0.0251
8002,40,0.0251
8003,40,0.0243
8004,40,0.0243
8005,40,0.0233
8006,40,0.0233
8007,40,0.0148
8008,40,0.0148
8009,40,0.0171
8010,40,0.0171
8011,40,0.0266
8012,40,0.0266
8013,40,0.0174
8014,40,0.0174
8015,40,0.0159
8016,40,0.0159
8017,40,0.0181
8018,40,0.0181
8019,40,0.0207
8020,40,0.0207
8021,40,0.0217
8022,40,0.0217
8023,40,0.038
8024,40,0.038
8025,40,0.0265
8026,40,0.0265
8027,40,0.0193
8028,40,0.0193
8029,40,0.0218
8030,40,0.0218
8031,40,0.0221
8032,40,0.0221
8033,40,0.0166
8034,40,0.0166
8035,40,0.0208
8036,40,0.0208
8037,40,0.0248
8038,40,0.0248
8039,40,0.017
8040,40,0.017
8041,40,0.0198
8042,40,0.0198
8043,40,0.0404
8044,40,0.0404
8045,40,0.0186
8046,40,0.0186
8047,40,0.0251
8048,40,0.0251
8049,40,0.0326
8050,40,0.0326
8051,40,0.0356
8052,40,0.0356
8053,40,0.0218
8054,40,0.0218
8055,40,0.0193
8056,40,0.0193
8057,40,0.0209
8058,40,0.0209
8059,40,0.0301
8060,40,0.0301
8061,40,0.0185
8062,40,0.0185
8063,40,0.0148
8064,40,0.0148
8065,40,0.0143
8066,40,0.0143
8067,40,0.0153
8068,40,0.0153
8069,40,0.0289
8070,40,0.0289
8071,40,0.0383
8072,40,0.0383
8073,40,0.0256
8074,40,0.0256
8075,40,0.0139
8076,40,0.0139
8077,40,0.0116
8078,40,0.0116
8079,40,0.0205
8080,40,0.0205
8081,40,0.0218
8082,40,0.0218
8083,40,0.0352
8084,40,0.0352
8085,40,0.0243
8086,40,0.0243
8087,40,0.0275
8088,40,0.0275
8089,40,0.025
8090,40,0.025
8091,40,0.0232
8092,40,0.0232
8093,40,0.0202
8094,40,0.0202
8095,40,0.0209
8096,40,0.0209
8097,40,0.0209
8098,40,0.0209
8099,40,0.0273
8100,40,0.0273
8101,40,0.0238
8102,40,0.0238
8103,40,0.0195
8104,40,0.0195
8105,40,0.0265
8106,40,0.0265
8107,40,0.0271
8108,40,0.0271
8109,40,0.0183
8110,40,0.0183
8111,40,0.0313
8112,40,0.0313
8113,40,0.019
8114,40,0.019
8115,40,0.0313
8116,40,0.0313
8117,40,0.0263
8118,40,0.0263
8119,40,0.0182
8120,40,0.0182
8121,40,0.0282
8122,40,0.0282
8123,40,0.012
8124,40,0.012
8125,40,0.0182
8126,40,0.0182
8127,40,0.018
8128,40,0.018
8129,40,0.0205
8130,40,0.0205
8131,40,0.0357
8132,40,0.0357
8133,40,0.0174
8134,40,0.0174
8135,40,0.0195
8136,40,0.0195
8137,40,0.0185
8138,40,0.0185
8139,40,0.0193
8140,40,0.0193
8141,40,0.0198
8142,40,0.0198
8143,40,0.0268
8144,40,0.0268
8145,40,0.0312
8146,40,0.0312
8147,40,0.0171
8148,40,0.0171
8149,40,0.0172
8150,40,0.0172
8151,40,0.0124
8152,40,0.0124
8153,40,0.0267
8154,40,0.0267
8155,40,0.0282
8156,40,0.0282
8157,40,0.0221
8158,40,0.0221
8159,40,0.0221
8160,41,0.0219
8161,41,0.0219
8162,41,0.0169
8163,41,0.0169
8164,41,0.0114
8165,41,0.0114
8166,41,0.0207
8167,41,0.0207
8168,41,0.0219
8169,41,0.0219
8170,41,0.0368
8171,41,0.0368
8172,41,0.0301
8173,41,0.0301
8174,41,0.0326
8175,41,0.0326
8176,41,0.0171
8177,41,0.0171
8178,41,0.025
8179,41,0.025
8180,41,0.0209
8181,41,0.0209
8182,41,0.02
8183,41,0.02
8184,41,0.0206
8185,41,0.0206
8186,41,0.0237
8187,41,0.0237
8188,41,0.0263
8189,41,0.0263
8190,41,0.0281
8191,41,0.0281
8192,41,0.0372
8193,41,0.0372
8194,41,0.0332
8195,41,0.0332
8196,41,0.0237
8197,41,0.0237
8198,41,0.0209
8199,41,0.0209
8200,41,0.0154
8201,41,0.0154
8202,41,0.0312
8203,41,0.0312
8204,41,0.022
8205,41,0.022
8206,41,0.0266
8207,41,0.0266
8208,41,0.0268
8209,41,0.0268
8210,41,0.0215
8211,41,0.0215
8212,41,0.0142
8213,41,0.0142
8214,41,0.0251
8215,41,0.0251
8216,41,0.0221
8217,41,0.0221
8218,41,0.0194
8219,41,0.0194
8220,41,0.0158
8221,41,0.0158
8222,41,0.018
8223,41,0.018
8224,41,0.0171
8225,41,0.0171
8226,41,0.0124
8227,41,0.0124
8228,41,0.0158
8229,41,0.0158
8230,41,0.0271
8231,41,0.0271
8232,41,0.0203
8233,41,0.0203
8234,41,0.0382
8235,41,0.0382
8236,41,0.019
8237,41,0.019
8238,41,0.0329
8239,41,0.0329
8240,41,0.0399
8241,41,0.0399
8242,41,0.0233
8243,41,0.0233
8244,41,0.0121
8245,41,0.0121
8246,41,0.0205
8247,41,0.0205
8248,41,0.0265
8249,41,0.0265
8250,41,0.0208
8251,41,0.0208
8252,41,0.0192
8253,41,0.0192
8254,41,0.0177
8255,41,0.0177
8256,41,0.0185
8257,41,0.0185
8258,41,0.0186
8259,41,0.0186
8260,41,0.0223
8261,41,0.0223
8262,41,0.0254
8263,41,0.0254
8264,41,0.0267
8265,41,0.0267
8266,41,0.0181
8267,41,0.0181
8268,41,0.0142
8269,41,0.0142
8270,41,0.0331
8271,41,0.0331
8272,41,0.0246
8273,41,0.0246
8274,41,0.0196
8275,41,0.0196
8276,41,0.0177
8277,41,0.0177
8278,41,0.0385
8279,41,0.0385
8280,41,0.0352
8281,41,0.0352
8282,41,0.0192
8283,41,0.0192
8284,41,0.0235
8285,41,0.0235
8286,41,0.0161
8287,41,0.0161
8288,41,0.035
8289,41,0.035
8290,41,0.025
8291,41,0.025
8292,41,0.0177
8293,41,0.0177
8294,41,0.019
8295,41,0.019
8296,41,0.0263
8297,41,0.0263
8298,41,0.0206
8299,41,0.0206
8300,41,0.0206
8301,41,0.0206
8302,41,0.0162
8303,41,0.0162
8304,41,0.0304
8305,41,0.0304
8306,41,0.0256
8307,41,0.0256
8308,41,0.0246
8309,41,0.0246
8310,41,0.0166
8311,41,0.0166
8312,41,0.0222
8313,41,0.0222
8314,41,0.0282
8315,41,0.0282
8316,41,0.0368
8317,41,0.0368
8318,41,0.0178
8319,41,0.0178
8320,41,0.0177
8321,41,0.0177
8322,41,0.0263
8323,41,0.0263
8324,41,0.0175
8325,41,0.0175
8326,41,0.0178
8327,41,0.0178
8328,41,0.0216
8329,41,0.0216
8330,41,0.0313
8331,41,0.0313
8332,41,0.0243
8333,41,0.0243
8334,41,0.0144
8335,41,0.0144
8336,41,0.0232
8337,41,0.0232
8338,41,0.0398
8339,41,0.0398
8340,41,0.02
8341,41,0.02
8342,41,0.027
8343,41,0.027
8344,41,0.0198
8345,41,0.0198
8346,41,0.0268
8347,41,0.0268
8348,41,0.0174
8349,41,0.0174
8350,41,0.0155
8351,41,0.0155
8352,41,0.0222
8353,41,0.0222
8354,41,0.0155
8355,41,0.0155
8356,41,0.0265
8357,41,0.0265
8358,41,0.0265
8359,42,0.0167
8360,42,0.0167
8361,42,0.0256
8362,42,0.0256
8363,42,0.025
8364,42,0.025
8365,42,0.0216
8366,42,0.0216
8367,42,0.0251
8368,42,0.0251
8369,42,0.0354
8370,42,0.0354
8371,42,0.0192
8372,42,0.0192
8373,42,0.021
8374,42,0.021
8375,42,0.0164
8376,42,0.0164
8377,42,0.0196
8378,42,0.0196
8379,42,0.0253
8380,42,0.0253
8381,42,0.0383
8382,42,0.0383
8383,42,0.0279
8384,42,0.0279
8385,42,0.0182
8386,42,0.0182
8387,42,0.0194
8388,42,0.0194
8389,42,0.0122
8390,42,0.0122
8391,42,0.0398
8392,42,0.0398
8393,42,0.0168
8394,42,0.0168
8395,42,0.0242
8396,42,0.0242
8397,42,0.0209
8398,42,0.0209
8399,42,0.0178
8400,42,0.0178
8401,42,0.0188
8402,42,0.0188
8403,42,0.0267
8404,42,0.0267
8405,42,0.0167
8406,42,0.0167
8407,42,0.0177
8408,42,0.0177
8409,42,0.0301
8410,42,0.0301
8411,42,0.0238
8412,42,0.0238
8413,42,0.0265
8414,42,0.0265
8415,42,0.0233
8416,42,0.0233
8417,42,0.0189
8418,42,0.0189
8419,42,0.0196
8420,42,0.0196
8421,42,0.0138
8422,42,0.0138
8423,42,0.0265
8424,42,0.0265
8425,42,0.0268
8426,42,0.0268
8427,42,0.0201
8428,42,0.0201
8429,42,0.0183
8430,42,0.0183
8431,42,0.0333
8432,42,0.0333
8433,42,0.0186
8434,42,0.0186
8435,42,0.0234
8436,42,0.0234
8437,42,0.0293
8438,42,0.0293
8439,42,0.025
8440,42,0.025
8441,42,0.0179
8442,42,0.0179
8443,42,0.0213
8444,42,0.0213
8445,42,0.0185
8446,42,0.0185
8447,42,0.0188
8448,42,0.0188
8449,42,0.0197
8450,42,0.0197
8451,42,0.0161
8452,42,0.0161
8453,42,0.0172
8454,42,0.0172
8455,42,0.0148
8456,42,0.0148
8457,42,0.0182
8458,42,0.0182
8459,42,0.0405
8460,42,0.0405
8461,42,0.0149
8462,42,0.0149
8463,42,0.0181
8464,42,0.0181
8465,42,0.0186
8466,42,0.0186
8467,42,0.0155
8468,42,0.0155
8469,42,0.0168
8470,42,0.0168
8471,42,0.0178
8472,42,0.0178
8473,42,0.0326
8474,42,0.0326
8475,42,0.0116
8476,42,0.0116
8477,42,0.0313
8478,42,0.0313
8479,42,0.0246
8480,42,0.0246
8481,42,0.0266
8482,42,0.0266
8483,42,0.0126
8484,42,0.0126
8485,42,0.0315
8486,42,0.0315
8487,42,0.0209
8488,42,0.0209
8489,42,0.0171
8490,42,0.0171
8491,42,0.0222
8492,42,0.0222
8493,42,0.0373
8494,42,0.0373
8495,42,0.0265
8496,42,0.0265
8497,42,0.0194
8498,42,0.0194
8499,42,0.0372
8500,42,0.0372
8501,42,0.0213
8502,42,0.0213
8503,42,0.0319
8504,42,0.0319
8505,42,0.0394
8506,42,0.0394
8507,42,0.0185
8508,42,0.0185
8509,42,0.0271
8510,42,0.0271
8511,42,0.0271
8512,42,0.0271
8513,42,0.0177
8514,42,0.0177
8515,42,0.0352
8516,42,0.0352
8517,42,0.0246
8518,42,0.0246
8519,42,0.0242
8520,42,0.0242
8521,42,0.0189
8522,42,0.0189
8523,42,0.0237
8524,42,0.0237
8525,42,0.0189
8526,42,0.0189
8527,42,0.0186
8528,42,0.0186
8529,42,0.0259
8530,42,0.0259
8531,42,0.0227
8532,42,0.0227
8533,42,0.025
8534,42,0.025
8535,42,0.0233
8536,42,0.0233
8537,42,0.0225
8538,42,0.0225
8539,42,0.0351
8540,42,0.0351
8541,42,0.0219
8542,42,0.0219
8543,42,0.0312
8544,42,0.0312
8545,42,0.0148
8546,42,0.0148
8547,42,0.0226
8548,42,0.0226
8549,42,0.0189
8550,42,0.0189
8551,42,0.0209
8552,42,0.0209
8553,42,0.0282
8554,42,0.0282
8555,42,0.0263
8556,42,0.0263
8557,42,0.0263
8558,43,0.0213
8559,43,0.0213
8560,43,0.0209
8561,43,0.0209
8562,43,0.025
8563,43,0.025
8564,43,0.0214
8565,43,0.0214
8566,43,0.0175
8567,43,0.0175
8568,43,0.0234
8569,43,0.0234
8570,43,0.0189
8571,43,0.0189
8572,43,0.0384
8573,43,0.0384
8574,43,0.0195
8575,43,0.0195
8576,43,0.0352
8577,43,0.0352
8578,43,0.0393
8579,43,0.0393
8580,43,0.0182
8581,43,0.0182
8582,43,0.0196
8583,43,0.0196
8584,43,0.0256
8585,43,0.0256
8586,43,0.0177
8587,43,0.0177
8588,43,0.017
8589,43,0.017
8590,43,0.0398
8591,43,0.0398
8592,43,0.0112
8593,43,0.0112
8594,43,0.0293
8595,43,0.0293
8596,43,0.0278
8597,43,0.0278
8598,43,0.0214
8599,43,0.0214
8600,43,0.0271
8601,43,0.0271
8602,43,0.0213
8603,43,0.0213
8604,43,0.0251
8605,43,0.0251
8606,43,0.0256
8607,43,0.0256
